,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
177,1439,2024-05-06,"'The argument that somehow we're walking away from Israel, or we're not willing to help them defeat Hamas just doesn't comport with the facts.'",John Kirby,0.5,USA,-0.5,1
178,1440,2024-05-06,"'The US position has been that Israel should not launch a major ground operation in Rafah, where more than a million people are sheltering with nowhere else to go.'",senior US administration official,0.0,USA,-1.0,0
179,1441,2024-05-06,"'We are especially focused on the end-use of the 2,000lb bombs and the impact they could have in dense urban settings as we have seen in other parts of Gaza.'",senior US administration official,0.0,USA,0.5,0
180,1442,2024-03-04,"'We must get more aid into Gaza... There's no excuse, none.'",Joe Biden,-1.0,USA,-1.0,-1
181,1443,2024-01-15,'There are a number of types of two-state solutions. There's a number of countries that are members of the UN that... don't have their own militaries.',Joe Biden,0.0,USA,-0.5,0
182,1444,2023-12-25,'Israel should lower the intensity of its strikes.',Antony Blinken,0.0,USA,0.0,0
183,1445,2023-10-09,"'The silence from Harvard's leadership, so far, coupled with a vocal and widely reported student groups' statement blaming Israel solely, has allowed Harvard to appear at best neutral towards acts of terror against the Jewish state of Israel.'",Larry Summers,1.0,USA,-1.0,1
184,1446,2023-12-04,"'No forcible displacement, no re-occupation, no siege or blockade, no reduction in territory, and no use of Gaza as a platform for terrorism.'",Kamala Harrisnot found,0.0,USA,-1.0,0
185,1447,2024-05-13,"'Israel needs a clear, concrete plan for the future of Gaza, to avoid anarchy and a vacuum that's likely to be filled by chaos'",Anthony Blinken,0.0,USA,0.0,1
186,1448,2024-05-13,"'The US has been very clear that it does not support an Israeli reoccupation, not does the US support Hamas being in control in Gaza'",Anthony Blinken,0.0,USA,-1.0,0
187,1449,2024-05-20,'The court equivocates a peaceful nation protecting its right to exist with radical terror groups that commit genocide.',Elise Stefanik,1.0,USA,-1.0,1
188,1450,2024-03-25,"'Cannot support an anticipated large-scale ground offensive in Rafah on Gaza's border with Egypt, where there are more than a million displaced people'",US President Joe Biden's administration,-1.0,USA,-1.0,-1
189,1451,2024-01-08,'The civilian death toll is far too high.',President Biden,0.0,USA,-1.0,0
190,1452,2024-01-15,"'More food, more water, more medicine, other essential goods need to get into Gaza.'",Anthony Blinken,-0.5,USA,-0.5,-1
191,1453,2023-11-13,'The two-state solution is the only way to ensure the long-term security of both the Israeli and Palestinian people.',Joe Biden,0.0,USA,1.0,0
192,1454,2023-11-13,"'A two-state solution - two peoples living side-by-side with equal measures of freedom, opportunity and dignity - is where the road to peace must lead.'",Joe Biden,0.0,USA,0.5,0
193,1455,2024-10-07,"'“You know, the perception of Israel around the world increasingly is that you’re a rogue state, a rogue actor,”'",President Joe Biden,-1.0,USA,-1.0,-1
194,1456,2024-10-07,"'I think there's responsibility on both sides for a refusal to close the distance, but we cannot ignore or forget that Hamas launched these attacks.'",Chris Coons,0.0,USA,-0.5,0
195,1457,2024-09-23,"'Despite providing Israel with the aircraft and bombs used in the raid on Beirut, President Biden and team were spectators.'",[context about President Biden],-1.0,USA,-1.0,-1
196,1458,2024-09-23,'Biden believed that he could persuade Netanyahu not just to change the way Israel fights – the president has said repeatedly that it is imposing too much suffering and killing too many Palestinian civilians – but to accept an American plan for the day after that rested on creating an independent Palestinian state alongside Israel.',[context about President Biden],0.0,USA,-1.0,0
197,1459,2024-10-28,'But on Monday the US state department said Israel must do much more to allow international aid to enter Gaza.',US State Department,0.0,USA,-1.0,0
198,1460,2023-10-16,'The tragic events in the Middle East...have brought ideologies of hate to the fore across the world - notably antisemitism and Islamophobia. This must end.',Homeland Security Secretary Alejandro Mayorkas,0.0,USA,1.0,0
199,1461,2023-10-09,"'Israel will never, ever be alone.'",Antony Blinken,1.0,USA,1.0,1
200,1462,2023-10-09,"'You may be strong enough on your own to defend yourself, but as long as America exists you will never, ever have to.'",Antony Blinken,1.0,USA,1.0,1
201,1463,2023-10-09,'Israel must operate by the rules of war in its response to Hamas' attacks.',Joe Biden,0.0,USA,1.0,0
202,1464,2023-10-09,"'Israel had a duty to respond to the attacks, which he called an act of sheer evil.'",Joe Biden,1.0,USA,-1.0,1
203,1465,2023-10-16,'Israel had a right to hit back for the Hamas attack that triggered the fighting.',Joe Biden,0.0,USA,0.0,1
204,1466,2023-10-23,'The United States has Israel's back.',President Biden,1.0,USA,-1.0,1
205,1467,2023-11-27,"'This humanitarian pause has already brought a halt to the fighting together with a surge of humanitarian assistance. Now, in order to extend the pause Hamas has committed to releasing another 20 women and children over the next two days.'",John Kirby,0.0,USA,-1.0,0
206,1468,2023-10-23,"A ceasefire right now 'only benefits Hamas', said White House spokesman, John Kirby.",John Kirby,1.0,USA,-1.0,1
207,1469,2023-11-06,'The United States believes key elements should include no forcible displacement of Palestinians from Gaza. Not now. Not after the war.',Antony Blinken,-1.0,USA,-1.0,-1
208,1470,2023-11-06,'No use of Gaza as a platform for terrorism or other violent attacks. No reoccupation of Gaza after the conflict ends. No attempt to blockade or besiege Gaza. No reduction in the territory of Gaza.',Antony Blinken,0.0,USA,-1.0,0
209,1471,2023-11-06,'We must also ensure no terrorist threats can emanate from the West Bank.',Antony Blinken,1.0,USA,1.0,1
210,1472,2023-11-06,'It must include Palestinian-led governance and Gaza unified with the West Bank under the Palestinian Authority.',Antony Blinken,-1.0,USA,1.0,-1
211,1473,2023-11-06,"'And it must include a sustained mechanism for reconstruction in Gaza, and a pathway to Israelis and Palestinians living side-by-side in states of their own, with equal measures of security, freedom, opportunity and dignity.'",Antony Blinken,0.0,USA,1.0,0
212,1474,2024-03-11,'Israel must make course corrections and take steps to better protect civilians in Gaza.',Chuck Schumer,-0.5,USA,0.5,-1
213,1475,2024-03-11,"'For peace talks to advance, Mr Schumer said Palestinian Authority President Mahmoud Abbas, who is based in the occupied West Bank, must also step down.'",Chuck Schumer,0.0,USA,0.0,1
214,1476,2024-03-11,"'Mr Biden warning Israel against expanding its invasion into the city of Rafah, which he called a red line.'",Joe Biden,0.0,USA,-1.0,0
215,1477,2024-03-11,"'In his State of the Union address last week, Mr Biden also called Israel's response in the territory over the top.'",Joe Biden,-1.0,USA,-1.0,-1
216,1478,2024-03-11,"'President Biden has become increasingly vocal in calling for Israel to let more humanitarian aid into the enclave, with no excuses.'",Joe Biden,0.0,USA,1.0,0
217,1479,2024-03-11,"'Gaza and the West Bank should be reunited under a single governance structure, ultimately under a revitalised Palestinian Authority, as we all work toward a two-state solution.'",Joe Biden,0.0,USA,0.5,0
218,1480,2024-03-11,'Israel's military response in Gaza [is] over the top.',Joe Biden,-0.5,USA,0.5,-1
219,1481,2024-03-11,'Immediate cease-fire',Kamala Harris,0.0,USA,-1.0,0
220,1482,2024-03-11,'Israel risked becoming an international pariah under Mr Netanyahu.',Chuck Schumer,-1.0,USA,-1.0,-1
221,1483,2024-03-25,"'We have been very clear, we have been very consistent in our support for a ceasefire as part of a hostage deal.'",John Kirby,0.0,USA,1.0,0
222,1484,2024-03-25,"'President Biden warned Israel not to be blinded by rage, as America had been after the al-Qaeda attacks on 11 September 2001.'",Joe Biden,0.0,USA,-1.0,0
223,1485,2024-03-18,"'It risks killing more civilians, it risks wreaking greater havoc with the provision of humanitarian assistance, it risks further isolating Israel around the world and jeopardising this long-term security and standing.'",Antony Blinken,0.0,USA,-0.5,0
224,1486,2024-03-18,"'A ceasefire tied to the release of hostages was something that everyone, including the countries that veto the resolution should have been able to get behind.'",Antony Blinken,0.0,USA,-1.0,0
225,1487,2024-01-08,"'But it will require that the conflict end in Gaza, and it will also clearly require that there be a practical pathway to a Palestinian state.'",Antony Blinken,0.0,USA,0.0,0
226,1488,2024-01-22,'Israel was obliged under international law to protect innocent people in Gaza hospitals as much as possible.',John Kirby,-1.0,USA,1.0,-1
227,1489,2024-02-05,"'We do think it creates space for an agreement to be reached, and we will work at that relentlessly till we get there'",Antony Blinken,0.0,USA,0.0,0
228,1490,2024-02-12,'President Biden has urged Israel not to launch an offensive in Rafah without a plan to keep civilians safe',President Joe Biden,0.0,USA,-1.0,0
229,1491,2024-03-11,"'President Joe Biden has warned Israel against expanding its invasion in the city, calling it a red line.'",Joe Biden,0.0,USA,-1.0,0
230,1492,2024-04-01,'There should be an investigation to determine why a clearly marked vehicle whose movement was coordinated was struck in the daytime by what appears to be a precision weapon. That should not happen.',Mick Mulroy,0.0,USA,-0.5,0
231,1493,2024-04-01,'Israel must take steps to prevent civilian harm and humanitarian suffering if it wanted to maintain US support.',Joe Biden,0.5,USA,0.5,1
232,1494,2024-04-01,'Israel should get its war in Gaza over with in order to achieve peace and stop killing people.',Donald Trump,0.0,USA,0.5,0
233,1495,2023-11-13,'Al-Shifa hospital must be protected from intense fighting around the complex.',Joe Biden,0.0,USA,0.5,0
234,1496,2023-11-13,'Hamas and Palestinian Islamic Jihad members operate a command and control node from Al-Shifa in Gaza City.',John Kirby,0.5,USA,0.5,1
235,1497,2023-11-13,"'We do not support striking a hospital from the air and we do not want to see a firefight in the hospital where innocent people, helpless people, sick people are simply trying to get the medical care that they deserve, not to be caught in a crossfire. Hospitals and patients must be protected.'",John Kirby,0.0,USA,-1.0,0
236,1498,2023-11-13,"'Hamas's actions do not lessen Israel's responsibility to protect civilians in Gaza, and this is obviously something we're going to have an active conversation with our counterparts about.'",John Kirby,0.0,USA,0.0,0
237,1499,2024-04-01,'Reconsider the authorisation of an arms package transfer to Israel.',Members of Congress,-1.0,USA,-1.0,-1
238,1500,2024-03-18,"'President Joe Biden has warned Israel that it would be a mistake to launch an offensive in the southern city of Rafah, where more than a million displaced civilians are sheltering.'",President Joe Biden,0.0,USA,-1.0,0
239,1501,2024-04-08,"'The Biden administration has repeatedly said it opposes a full-scale assault on the city, which is home to 1.4 million displaced Palestinians.'",Secretary of State Anthony Blinken,0.0,USA,-1.0,0
240,1502,2024-04-08,'We're going to do all we can to protect Israel's security.',Joe Biden,1.0,USA,1.0,1
241,1503,2024-04-08,"'As I told Prime Minister [Benjamin] Netanyahu, our commitment to Israel's security against these threats from Iran and its proxies is ironclad - let me say it again, ironclad.'",Joe Biden,1.0,USA,1.0,1
242,1504,2024-04-08,'Gaza should have total access to all food and medicine for the next six to eight weeks.',Joe Biden,-1.0,USA,-1.0,-1
243,1505,2024-04-08,"'What I'm calling for is for the Israelis to just call for a ceasefire, allow for the next six, eight weeks, total access to all food and medicine going into the country.'",Joe Biden,0.0,USA,-1.0,0
